220223	220930	-	0	58.9389	complete
220927	221331	-	0	4.76847	complete
221449	222264	-	0	75.545	complete
222304	222957	-	0	59.0513	complete
222950	223981	-	0	83.7474	complete
224169	224744	+	0	44.0833	complete
230503	231306	+	0	77.3854	complete
231303	232217	-	0	34.1765	complete
232458	233258	+	0	27.6739	complete
233262	233885	+	0	24.2581	complete
233933	235153	-	0	46.4751	complete
235363	236118	-	0	14.8171	complete
236152	236874	+	0	9.24714	complete
236871	237338	-	0	32.4541	complete
237394	238134	+	0	61.5521	complete
238701	239456	+	0	43.0415	complete
240755	241480	-	0	42.158	complete
241679	242152	+	0	23.5936	complete
242195	244636	-	0	223.947	complete
244861	245457	+	0	63.6739	complete
245663	246430	+	0	36.9073	complete
246401	247141	-	0	49.9303	complete
247297	247575	-	0	3.5975	complete
247578	247838	-	0	21.7823	complete
247966	248130	-	0	2.07646	complete
248171	248797	+	0	25.7261	complete
249694	251433	-	0	182.871	complete
251393	252163	+	0	63.9039	complete
252234	253289	+	0	76.7521	complete
253341	253634	+	0	12.4897	complete
253637	254035	+	0	12.2936	complete
254123	254497	+	0	6.85768	complete
254803	255069	+	0	5.21782	complete
255038	255538	+	0	12.4383	complete
255595	257052	-	0	146.844	complete
257313	257771	+	0	43.9539	complete
257863	259107	+	0	87.0191	complete
259165	259566	+	0	28.8814	complete
259605	260666	-	0	86.7697	complete
260861	262051	+	0	93.7332	complete
262063	263316	+	0	119.422	complete
263888	264160	-	0	9.80863	complete
264250	264567	-	0	17.0467	complete
264586	264780	-	0	0.0254824	complete
264816	265292	-	0	30.847	complete
265308	265766	-	0	26.8644	complete
265864	266103	-	0	8.43857	complete
266180	266620	-	0	18.7105	complete
266670	267113	-	0	32.3764	complete
267113	267289	-	0	15.6325	complete
267744	268565	-	0	54.3361	complete
268657	269520	-	0	43.684	complete
269849	270742	-	0	22.6439	complete
270838	271206	+	0	6.56063	complete
273422	274552	+	0	30.2303	complete
274661	275677	-	0	64.9947	complete
275861	277288	+	0	77.3158	complete
277275	278207	+	0	61.942	complete
278316	279374	-	0	115.419	complete
279374	279736	-	0	37.8054	complete
279738	280115	-	0	4.46306	complete
280187	280402	+	0	1.18957	complete
280584	280922	-	0	5.66727	complete
280945	281295	-	0	5.92836	complete
281389	282543	-	0	55.6935	complete
282817	283746	+	0	93.0801	complete
283761	285728	+	0	179.224	complete
285955	287337	+	0	131.25	complete
287349	288959	+	0	130.609	complete
288964	289722	-	0	87.4032	complete
289861	290865	-	0	100.052	complete
291209	291586	-	0	4.46306	complete
291658	291873	+	0	1.18957	complete
292060	292791	+	0	53.5152	complete
292882	293313	-	0	20.0175	complete
295478	295702	-	0	3.03971	complete
296256	297407	-	0	9.99926	complete
297941	298351	-	0	6.54892	complete
298330	299286	-	0	49.6523	complete
299296	301494	-	0	168.185	complete
301491	302447	-	0	62.2016	complete
302444	303133	-	0	26.3801	complete
303794	304165	+	0	6.87806	complete
305055	305711	-	0	27.6892	complete
305734	307305	-	0	63.4715	complete
307367	309892	-	0	141.896	complete
309918	310586	-	0	39.3951	complete
310644	311231	-	0	44.0879	complete
311306	311896	-	0	14.5299	complete
313074	313340	-	0	4.45919	complete
315085	315804	+	0	37.948	complete
315842	316150	+	0	16.9438	complete
316147	317013	+	0	1.52231	complete
318286	318888	-	0	33.6433	complete
320655	321926	-	0	56.6228	complete
322125	322979	+	0	14.9218	complete
323137	323307	-	0	3.05303	complete
323557	324225	+	0	30.6268	complete
324236	325663	+	0	67.7666	complete
325656	326351	+	0	30.6049	complete
327475	329145	-	0	127.547	complete
329159	330622	-	0	128.386	complete
330645	331250	-	0	39.9784	complete
331361	333394	+	0	170.871	complete
334269	335357	+	0	53.6093	complete
335399	336331	-	0	69.9884	complete
336423	336920	-	0	20.1438	complete
337178	337783	+	0	40.3522	complete
337832	338071	-	0	4.94783	complete
338117	338686	+	0	27.4755	complete
338676	340223	+	0	169.088	complete
340223	341641	+	0	147.699	complete
342063	343013	+	0	99.5956	complete
343023	344405	+	0	128.512	complete
344782	345831	+	0	63.6946	complete
346107	346889	+	0	15.3162	complete
347564	348235	-	0	23.7878	complete
348382	348657	+	0	19.7753	complete
348755	350341	-	0	120.129	complete
350580	351470	+	0	98.4645	complete
351910	353079	+	0	110.624	complete
353113	354564	+	0	137.879	complete
354604	356490	+	0	139.609	complete
356898	358079	+	0	96.7021	complete
358054	359352	+	0	107.862	complete
359689	360588	-	0	28.2353	complete
360697	361356	+	0	32.681	complete
361387	361857	+	0	48.1391	complete
361863	363044	+	0	66.893	complete
363147	363809	-	0	18.864	complete
363824	365011	-	0	78.0962	complete
364971	365759	-	0	28.7955	complete
365882	366973	-	0	73.4592	complete
367041	367874	-	0	61.0526	complete
368065	369729	+	0	138.526	complete
369731	370675	+	0	69.897	complete
370678	371559	+	0	74.931	complete
371563	372378	+	0	70.4383	complete
372375	373325	+	0	87.56	complete
373322	374335	+	0	96.8052	complete
374952	376124	+	0	55.413	complete
376226	376765	+	0	46.5193	complete
376989	377822	-	0	45.3045	complete
377916	379025	-	0	76.0089	complete
379060	379335	-	0	10.8039	complete
379523	380296	-	0	60.2654	complete
380298	380741	-	0	2.82866	complete
380805	381170	+	0	13.6276	complete
381194	382033	+	0	2.8162	complete
382018	382224	+	0	1.50675	complete
382193	383353	-	0	32.4272	complete
383513	384070	-	0	15.3719	complete
384629	385648	+	0	84.4818	complete
385661	386428	+	0	76.3584	complete
386425	387252	+	0	71.4307	complete
387249	388100	+	0	63.2138	complete
388207	389214	-	0	90.1283	complete
389705	391165	+	0	73.7449	complete
391193	392059	-	0	1.52231	complete
392056	392364	-	0	16.5402	complete
392469	393872	+	0	114.65	complete
393915	394583	+	0	21.4476	complete
394584	395741	-	0	62.4647	complete
395879	396073	+	0	0.98425	complete
396087	397313	+	0	86.7652	complete
397326	398420	+	0	65.0638	complete
398479	398787	-	0	16.5673	complete
399020	399259	+	0	19.9257	complete
399283	400377	-	0	88.6872	complete
400840	401100	+	0	20.9364	complete
401201	402616	+	0	91.7543	complete
402717	403055	+	0	3.96433	complete
403157	404272	+	0	50.9069	complete
404289	405098	-	0	65.1791	complete
405218	405676	+	0	29.3217	complete
405916	406383	+	0	28.079	complete
406433	406624	+	0	7.55172	complete
406882	407559	+	0	39.7414	complete
407718	407915	+	0	21.5262	complete
408123	408404	+	0	6.69554	complete
408562	409512	-	0	98.5911	complete
409598	410506	+	0	66.3831	complete
410751	412019	-	0	49.4612	complete
412061	415207	-	0	226.284	complete
415204	416430	-	0	83.7866	complete
416596	417285	+	0	54.8599	complete
417586	418638	+	0	85.0095	complete
419045	420364	+	0	89.414	complete
420494	421813	+	0	103.947	complete
421969	423786	+	0	113.24	complete
423791	424372	-	0	30.8876	complete
424465	425535	+	0	95.6026	complete
425591	426718	+	0	72.9992	complete
426711	427073	+	0	22.904	complete
427134	428948	+	0	164.489	complete
428914	429930	+	0	79.0527	complete
430059	430406	+	0	23.8544	complete
430583	431467	-	0	84.1096	complete
431766	432305	-	0	19.9468	complete
432456	432905	+	0	38.8295	complete
432909	434012	+	0	64.3223	complete
434101	434571	+	0	53.1172	complete
434591	435010	+	0	34.4401	complete
435088	436065	+	0	77.8567	complete
436160	436561	+	0	35.78	complete
436615	437529	-	0	74.3905	complete
437769	439631	-	0	177.472	complete
439656	440555	-	0	66.1935	complete
440555	440797	-	0	30.1009	complete
441003	442451	+	0	152.535	complete
442505	443095	-	0	49.799	complete
443058	443969	-	0	60.9632	complete
444119	444628	+	0	47.154	complete
444756	446120	-	0	105.801	complete
446269	447159	-	0	71.4747	complete
447171	447500	-	0	18.4624	complete
447500	448114	-	0	41.5183	complete
448104	450095	-	0	155.386	complete
450117	451064	-	0	63.3597	complete
451524	452999	-	0	71.861	complete
453043	453621	-	0	51.1523	complete
453926	454243	+	0	10.6184	complete
454587	455885	+	0	156.272	complete
456131	456754	+	0	55.0503	complete
456880	458154	+	0	135.217	complete
458297	460696	+	0	238.645	complete
460905	461177	+	0	24.2686	complete
461369	463240	+	0	192.139	complete
463391	463762	+	0	33.8717	complete
463856	464254	+	0	35.929	complete
464306	465001	-	0	50.0197	complete
465066	466766	-	0	79.5533	complete
466854	467684	+	0	51.3172	complete
467837	468295	+	0	35.6728	complete
468325	470097	+	0	128.97	complete
470090	471871	+	0	151.296	complete
472052	472390	+	0	38.4429	complete
472420	473706	+	0	103.981	complete
473755	474633	-	0	37.8151	complete
474833	475405	+	0	17.8782	complete
475436	475747	-	0	20.8886	complete
476126	476479	+	0	26.9729	complete
476521	478077	-	0	95.0304	complete
478235	478705	-	0	41.1755	complete
478821	479372	-	0	23.7218	complete
479544	479762	-	0	6.80211	complete
479788	480162	-	0	13.8931	complete
480708	483857	-	0	249.338	complete
483880	485073	-	0	87.5763	complete
485215	485862	+	0	36.4071	complete
486062	489352	+	0	258.264	complete
489564	489725	-	0	16.4948	complete
489739	490266	-	0	37.9513	complete
490336	490713	+	0	14.6065	complete
490866	491417	+	0	57.7291	complete
491546	493477	+	0	153.489	complete
493530	493859	+	0	29.0843	complete
493859	494464	+	0	44.4252	complete
494574	496448	+	0	211.52	complete
496629	497273	+	0	66.7474	complete
497509	498471	+	0	72.0053	complete
498468	499427	-	0	38.9755	complete
499579	500883	+	0	100.412	complete
501016	502692	-	0	179.074	complete
502930	504150	-	0	63.367	complete
504368	506020	+	0	147.311	complete
506057	506536	-	0	48.0107	complete
506740	507534	-	0	54.1664	complete
507618	508013	+	0	24.3142	complete
508329	510833	-	0	211.651	complete
511095	512027	+	0	64.5217	complete
512030	513322	+	0	95.677	complete
513447	513854	+	0	37.3734	complete
513855	514313	-	0	27.8178	complete
514310	515227	-	0	99.3437	complete
515373	516050	+	0	38.4137	complete
516037	516816	+	0	50.6525	complete
516879	517733	-	0	96.7155	complete
517794	518603	-	0	52.824	complete
518593	519249	-	0	34.3022	complete
519187	519873	+	0	49.4811	complete
519870	522284	+	0	179.563	complete
522715	526995	+	0	212.107	complete
527059	527403	+	0	1.33481	complete
527403	528113	+	0	9.1349	complete
529099	529470	-	0	14.7716	complete
529586	530680	-	0	94.1819	complete
530749	531675	-	0	49.7703	complete
531905	532387	+	0	35.3062	complete
532465	533280	+	0	49.8166	complete
533400	535151	+	0	155.353	complete
535164	535940	+	0	54.7244	complete
536040	536918	+	0	76.1798	complete
537087	538541	+	0	94.6376	complete
538601	539962	+	0	108.654	complete
540019	541320	+	0	39.305	complete
541342	542487	+	0	96.6058	complete
542697	543500	-	0	67.136	complete
543511	544746	-	0	75.0649	complete
544768	545817	-	0	57.2633	complete
546134	547801	+	0	136.238	complete
547811	549070	+	0	93.2122	complete
549081	549896	+	0	15.9686	complete
549893	550786	+	0	77.364	complete
550981	552048	-	0	94.2228	complete
552045	552554	-	0	44.4262	complete
552672	553394	-	0	49.3068	complete
553397	553891	-	0	46.4241	complete
554065	555450	+	0	147.247	complete
555486	556007	-	0	11.848	complete
556115	556336	-	0	14.3352	complete
556329	557195	-	0	76.4594	complete
557666	558208	+	0	8.6488	complete
558428	559120	+	0	19.8607	complete
559151	561754	+	0	77.4789	complete
561796	562773	+	0	41.1635	complete
562874	563299	+	0	4.83478	complete
563302	563886	-	0	7.92627	complete
564269	565432	-	0	2.40498	complete
565552	565815	-	0	23.6313	complete
565929	566141	+	0	4.07463	complete
566287	566595	+	0	16.5402	complete
566592	567458	+	0	1.52231	complete
569397	569882	+	0	0.875296	complete
571920	572375	+	0	26.6129	complete
572538	572828	+	0	0.910544	complete
572825	573187	+	0	16.7224	complete
573410	573793	+	0	10.3255	complete
574191	575207	-	0	64.9947	complete
575240	575650	-	0	0.699762	complete
575936	576142	+	0	3.17269	complete
576890	577129	+	0	5.31934	complete
577064	577567	-	0	8.80694	complete
577988	578212	+	0	13.9952	complete
578187	578930	+	0	28.8987	complete
579708	579893	+	0	9.41765	complete
581513	582466	-	0	37.062	complete
582980	583741	-	0	15.8144	complete
583924	584814	-	0	51.2165	complete
584815	587787	-	0	174.813	complete
587774	590011	-	0	164.742	complete
590161	591603	-	0	83.887	complete
591593	592276	-	0	73.5605	complete
592517	593806	+	0	83.5256	complete
593964	594296	+	0	27.1788	complete
594312	595535	+	0	112.635	complete
595547	598690	+	0	260.013	complete
598756	600168	+	0	107.495	complete
600249	601496	-	0	84.5883	complete
601604	602257	-	0	58.3359	complete
602351	602719	-	0	18.0134	complete
602784	603032	-	0	15.5737	complete
603098	604216	-	0	60.527	complete
604669	604821	+	0	6.03095	complete
604898	606010	+	0	19.0333	complete
606292	606921	-	0	23.9743	complete
607087	609327	-	0	189.576	complete
609648	610772	+	0	34.7671	complete
610775	610993	+	0	5.26899	complete
610990	614871	+	0	258.004	complete
615087	616220	+	0	68.7444	complete
616217	617032	-	0	50.4353	complete
617029	618021	-	0	69.5284	complete
618018	619034	-	0	96.1154	complete
619133	620383	+	0	72.3375	complete
620387	621295	-	0	75.1078	complete
621718	622893	+	0	81.6689	complete
622903	624513	+	0	129.191	complete
624527	625384	+	0	80.9846	complete
625384	626130	+	0	75.5866	complete
626133	626546	+	0	13.5231	complete
626727	628832	+	0	192.996	complete
629015	629212	+	0	18.7274	complete
629222	630310	-	0	86.4565	complete
630419	631579	+	0	77.3652	complete
631580	632209	-	0	38.7702	complete
632182	633402	-	0	37.0673	complete
633549	634451	-	0	1.83002	complete
634660	635466	-	0	49.6022	complete
635778	636341	+	0	40.5745	complete
636556	638151	+	0	148.253	complete
638272	638700	-	0	24.4358	complete
638921	640159	+	0	60.8928	complete
640390	640800	-	0	37.4488	complete
641030	641854	-	0	18.7415	complete
641950	643413	-	0	101.643	complete
643464	644342	-	0	41.6145	complete
644317	644868	-	0	31.0906	complete
644872	646404	-	0	135.812	complete
646415	647323	-	0	103.192	complete
647320	647616	-	0	20.6476	complete
647631	648689	-	0	62.272	complete
649068	650726	+	0	118.34	complete
650695	651375	+	0	43.6635	complete
651416	652801	-	0	92.3829	complete
653390	653950	+	0	29.8335	complete
654125	654334	+	0	9.33252	complete
654388	654702	-	0	2.16362	complete
654864	655091	+	0	15.3768	complete
655088	655651	+	0	38.6731	complete
655780	655983	+	0	16.2721	complete
656084	657049	-	0	65.4322	complete
657258	658211	-	0	34.5928	complete
658470	659111	-	0	34.9256	complete
659212	659475	-	0	23.9179	complete
659585	660868	-	0	97.8323	complete
660935	662023	-	0	34.3432	complete
662034	663146	-	0	68.9834	complete
663149	665050	-	0	163.281	complete
665081	665548	-	0	36.7443	complete
665552	665869	-	0	21.268	complete
666129	666743	-	0	26.296	complete
666764	667405	-	0	39.8665	complete
667407	668438	-	0	59.9636	complete
668438	669019	-	0	33.6639	complete
669034	671616	-	0	235.874	complete
671851	672333	+	0	36.668	complete
672403	673386	-	0	49.3703	complete
673721	674251	+	0	13.4431	complete
674248	675675	+	0	46.9039	complete
675685	676239	-	0	12.7532	complete
676434	677048	+	0	30.7217	complete
677045	678496	+	0	45.1241	complete
678556	680226	-	0	106.136	complete
680310	681245	-	0	68.8464	complete
681363	682088	-	0	71.3815	complete
682088	682762	-	0	47.2825	complete
682762	683502	-	0	52.487	complete
683672	684655	-	0	82.334	complete
684830	685846	-	0	64.9947	complete
686176	687714	-	0	123.38	complete
687739	688617	-	0	89.0678	complete
688707	689174	-	0	61.4351	complete
689171	690211	-	0	116.684	complete
690364	691788	-	0	149.7	complete
691934	693109	+	0	85.2596	complete
693795	693947	+	0	3.29752	complete
694346	696010	-	0	139.38	complete
696407	697159	-	0	67.7995	complete
697207	698427	-	0	88.8661	complete
698436	699584	-	0	106.045	complete
699644	700444	-	0	65.8132	complete
700777	702723	+	0	158.059	complete
702926	704590	+	0	159.915	complete
705167	706573	+	0	113.063	complete
706623	706949	+	0	18.0046	complete
707033	707479	-	0	35.2811	complete
707768	708298	-	0	55.4198	complete
708438	708800	-	0	38.1817	complete
708871	709635	-	0	45.8574	complete
709820	710365	+	0	23.5933	complete
710391	712031	+	0	149.187	complete
712780	713142	-	0	5.68103	complete
713221	713538	-	0	8.27478	complete
713779	715098	-	0	97.1533	complete
715095	717293	-	0	145.288	complete
717416	717673	+	0	3.53899	complete
717889	718491	-	0	56.7683	complete
718563	721247	-	0	193.002	complete
721240	721812	-	0	34.7132	complete
721821	723869	-	0	197.854	complete
723892	725565	-	0	132.862	complete
725967	726173	+	0	7.4139	complete
726416	730609	+	0	232.862	complete
731053	732486	+	0	40.9573	complete
733278	733532	+	0	10.9227	complete
734060	734794	+	0	16.4179	complete
734925	735686	+	0	35.2159	complete
735834	736343	+	0	18.1419	complete
736340	737758	+	0	52.7039	complete
737908	739389	-	0	123.012	complete
739660	740403	+	0	67.9147	complete
740426	741082	+	0	43.1493	complete
741076	742008	+	0	55.9107	complete
741998	742732	+	0	54.8633	complete
742768	743559	+	0	37.5127	complete
743556	744503	-	0	54.8694	complete
744754	745815	-	0	63.551	complete
745812	746540	-	0	31.4533	complete
746555	748945	-	0	115.164	complete
749062	749628	-	0	23.1996	complete
750018	751301	-	0	96.1527	complete
751995	752399	+	0	19.1701	complete
752393	752740	+	0	30.4589	complete
752740	754506	+	0	150.715	complete
754522	755238	+	0	38.9127	complete
755539	758340	+	0	210.496	complete
758355	759572	+	0	126.203	complete
759847	761013	+	0	121.498	complete
761013	761882	+	0	83.2683	complete
761986	762708	-	0	50.8469	complete
762817	764793	+	0	126.068	complete
764811	767444	+	0	151.265	complete
768288	769859	+	0	131.899	complete
769875	771014	+	0	103.251	complete
771142	771435	+	0	12.236	complete
771585	771989	+	0	18.943	complete
771986	772678	+	0	52.2894	complete
772682	773110	+	0	30.1578	complete
773175	774440	+	0	82.9379	complete
774570	775865	+	0	62.4298	complete
775876	776421	+	0	42.5783	complete
776431	777222	+	0	37.2011	complete
778918	779961	+	0	46.7014	complete
779999	780718	+	0	47.1059	complete
780715	781656	-	0	38.4492	complete
781770	782150	-	0	19.8762	complete
782466	783518	+	0	81.5001	complete
783676	784428	-	0	84.6005	complete
784630	785670	-	0	83.072	complete
785664	786812	-	0	95.9217	complete
786816	787862	-	0	54.2166	complete
787872	788930	-	0	79.9828	complete
789149	790621	-	0	89.0159	complete
790689	791477	-	0	69.2362	complete
791606	791755	+	0	3.44238	complete
791922	792695	+	0	66.2781	complete
792695	793384	+	0	46.2306	complete
793387	794445	+	0	85.6666	complete
794446	795366	-	0	67.3942	complete
795419	796414	+	0	76.1565	complete
796455	797288	-	0	26.569	complete
797697	798644	+	0	41.7705	complete
798720	800153	+	0	120.549	complete
800336	802597	+	0	163.609	complete
802831	804078	-	0	85.5179	complete
804266	804742	-	0	25.7207	complete
804801	806033	-	0	94.147	complete
806177	807217	+	0	88.4133	complete
807214	808368	+	0	69.2759	complete
808355	809110	+	0	36.2408	complete
809097	809780	+	0	26.8962	complete
810359	812380	+	0	189.641	complete
812572	813480	-	0	64.4554	complete
813877	814866	+	0	67.3019	complete
814888	815400	+	0	29.1251	complete
815403	815888	+	0	58.017	complete
815881	816126	+	0	19.8853	complete
816128	816580	+	0	44.0044	complete
816777	817421	+	0	48.8196	complete
817626	818339	+	0	10.7052	complete
818375	819331	-	0	75.1068	complete
819331	820572	-	0	83.6246	complete
820569	821330	-	0	39.5121	complete
821463	821873	+	0	22.8429	complete
821835	822941	-	0	83.9133	complete
822952	824085	-	0	102.678	complete
824078	825814	-	0	164.474	complete
825807	826805	-	0	90.2398	complete
826805	827488	-	0	56.3464	complete
827705	829069	+	0	107.653	complete
829301	829750	-	0	26.5239	complete
829903	832053	+	0	157.889	complete
832081	833043	+	0	79.0549	complete
833184	834269	+	0	71.8945	complete
834498	834758	-	0	14.765	complete
835023	835289	-	0	14.0797	complete
835363	836040	-	0	49.8643	complete
836082	838364	-	0	162.613	complete
838629	839033	-	0	14.1245	complete
839084	840091	+	0	52.4261	complete
840088	842313	-	0	148.283	complete
842574	843251	-	0	68.2294	complete
843293	843952	-	0	67.8078	complete
844091	844837	-	0	83.9387	complete
845241	845744	-	0	40.6047	complete
846043	846870	-	0	52.7918	complete
847283	847798	+	0	41.5778	complete
847847	849430	-	0	105.896	complete
850016	850483	+	0	31.9811	complete
850480	851598	+	0	59.8846	complete
851657	852577	-	0	75.7545	complete
852820	854388	+	0	185.056	complete
854629	855894	-	0	85.6189	complete
856046	856861	-	0	68.4156	complete
857007	859439	-	0	218.392	complete
859445	860344	-	0	77.6555	complete
860475	861137	+	0	56.7187	complete
861213	861962	-	0	63.287	complete
861962	863197	-	0	92.2643	complete
863401	864366	+	0	83.1831	complete
864353	866224	+	0	111.112	complete
866301	867782	+	0	107.308	complete
867800	868720	+	0	66.962	complete
868837	869634	+	0	55.1992	complete
869812	870378	+	0	4.84868	complete
870372	872159	+	0	105.371	complete
872167	873495	+	0	72.2419	complete
873542	874867	-	0	123.254	complete
875080	875463	+	0	7.74193	complete
875574	876689	+	0	62.1668	complete
876686	877312	-	0	50.9277	complete
877538	878761	+	0	97.2692	complete
878808	879566	-	0	50.027	complete
