gene_57	59115	59750	-	0	11	129.12	s	59762	59767	-3.15704
gene_58	59754	60386	-	0	11	145.726	s	60393	60398	2.02784
gene_59	60534	61121	-	0	11	166.002	s	61128	61133	5.53089
gene_60	61191	61763	-	0	11	120.825	s	61769	61774	-3.88589
gene_61	61885	63153	+	0	11	385.114	s	61875	61880	-0.0416322
gene_62	63327	64361	-	0	11	325.739	s	64368	64373	-0.758208
gene_63	64529	66091	-	0	11	454.057	s	66101	66106	0.685532
gene_64	66331	68127	-	0	11	311.955	b	68139	68144	0.0889492
gene_65	68289	69062	-	0	11	236.721	s	69074	69079	1.60353
gene_66	69120	69488	-	0	11	61.0784	s	69492	69497	-2.99026
gene_67	69493	69774	-	0	11	82.7855	s	69782	69787	2.18223
gene_68	69794	70804	-	0	11	265.392	s	70813	70818	3.07254
gene_69	70801	71805	-	0	11	243.837	s	71813	71818	1.00568
gene_70	71977	72945	+	0	11	204.123	s	71961	71966	-0.809099
gene_71	72950	73636	+	0	11	81.9189	b	72939	72944	-2.61881
gene_72	73680	74576	+	0	11	160.039	b	73669	73674	-1.84834
gene_73	74573	76108	+	0	11	300.725	s	-	-	-
gene_74	76477	78678	-	0	11	704.961	s	78688	78693	2.34792
gene_75	78703	79908	-	0	11	378.352	s	79916	79921	4.21629
gene_76	79975	80358	-	0	11	80.7748	s	80361	80366	-1.29736
gene_77	80355	81530	-	0	11	312.727	s	81543	81548	-0.344154
gene_78	81533	83326	-	0	11	504.939	s	83332	83337	-1.24274
gene_79	83414	83893	-	0	11	138.606	s	83905	83910	2.16613
gene_80	84087	84728	+	0	11	122.913	s	84076	84081	1.53047
gene_81	84763	84972	-	0	11	38.6466	s	84982	84987	-1.91929
gene_82	85222	86880	-	0	11	494.198	s	86889	86894	-2.35925
gene_83	87043	88680	-	0	11	429.936	s	88685	88690	-1.93387
gene_84	89053	90642	+	0	11	427.523	s	89040	89045	3.25247
gene_85	90661	91413	+	0	11	137.657	s	90651	90656	-0.523578
gene_86	91467	96290	-	0	11	994.584	s	96300	96305	0.358904
gene_87	96628	97737	-	0	11	218.243	s	97750	97755	-0.130588
gene_88	97841	99385	+	0	11	299.061	s	97827	97832	5.73938
gene_89	99466	101895	-	0	11	420.746	s	101900	101905	-2.55648
gene_90	101960	102943	-	0	11	166.586	s	102949	102954	2.56947
gene_91	103149	104042	-	0	11	204.08	s	104049	104054	-2.60295
gene_92	104039	104929	-	0	11	181.536	s	104935	104940	0.513246
gene_93	105028	105237	-	0	11	32.876	s	105242	105247	-1.46909
gene_94	105310	106230	-	0	11	211.564	s	106242	106247	2.67512
gene_95	106334	107332	-	0	11	322.424	s	107340	107345	1.13229
gene_96	107402	108280	+	0	11	198.028	s	107391	107396	2.42467
gene_97	108943	109233	-	0	11	44.1212	s	109238	109243	-3.19218
gene_98	109239	110969	-	0	11	367.57	s	110974	110979	-1.53427
gene_99	110979	111659	-	0	11	175.548	s	111665	111670	-0.348641
gene_100	111745	113034	-	0	11	289.503	s	113040	113045	-1.97891
gene_101	113151	113375	+	0	11	61.7392	b	113140	113145	3.85325
gene_102	113463	115160	+	0	11	446.705	s	113452	113457	0.105611
gene_103	115289	115990	-	0	11	178.436	s	115998	116003	-1.46098
gene_104	116088	116786	+	0	11	230.101	s	116071	116076	1.04023
gene_105	116834	118099	+	0	11	295.035	s	116823	116828	-3.65872
gene_106	118260	118457	-	0	11	45.0602	b	118466	118471	-0.986517
gene_107	118467	119144	-	0	11	181.92	s	119151	119156	4.31025
gene_108	119160	120059	-	0	11	227.166	s	120067	120072	0.812465
gene_109	120169	120675	-	0	11	142.075	s	120682	120687	0.718301
gene_110	120752	121498	+	0	11	209.761	s	120741	120746	5.02574
gene_111	121503	121892	+	0	11	74.0234	s	121488	121493	-2.47176
gene_112	121984	122544	+	0	11	126.806	s	121971	121976	4.25292
gene_113	122547	122852	+	0	11	83.4422	s	122531	122536	1.22297
gene_114	122939	126268	+	0	11	830.848	s	122930	122935	-0.837887
gene_115	126407	127753	-	0	11	384.29	s	127764	127769	-0.435439
gene_116	127915	129735	+	0	11	504.625	s	127900	127905	2.82004
gene_117	129746	131989	+	0	11	142.929	b	129731	129736	-0.597251
gene_118	131977	132438	+	0	11	122.818	s	131966	131971	2.18035
gene_119	132435	132953	+	0	11	106.785	s	132421	132426	2.40334
gene_120	132950	133402	-	0	11	88.5332	s	133411	133416	-0.643243
gene_121	133417	133827	-	0	11	115.306	s	133839	133844	0.108736
gene_122	133900	134682	+	0	11	219.124	s	133887	133892	0.394038
gene_123	134826	135413	-	0	11	142.351	s	135420	135425	4.31025
gene_124	135509	136177	-	0	11	184.227	s	136190	136195	2.60404
gene_125	136184	136591	-	0	11	116.598	s	136599	136604	0.394038
gene_126	136811	137011	+	0	11	33.0901	s	136797	136802	-0.871554
gene_127	137246	138472	-	0	11	384.587	s	138481	138486	5.73938
gene_128	138555	138917	-	0	11	73.4797	b	138920	138925	-4.08633
gene_129	138921	140918	-	0	11	569.443	s	140924	140929	-0.724919
gene_130	141119	141541	+	0	11	89.0317	s	141101	141106	-2.72502
gene_131	141633	142433	+	0	11	219.113	s	141617	141622	0.564438
gene_132	142680	143894	+	0	11	377.166	s	142670	142675	-1.39067
gene_133	143989	144417	+	0	11	120.581	s	143975	143980	-4.00715
gene_134	144443	145276	+	0	11	155.459	s	144431	144436	1.37325
gene_135	145273	146952	-	0	11	457.548	s	146959	146964	-1.91583
gene_136	146986	148530	-	0	11	367.827	s	148533	148538	-3.60063
gene_137	148752	150944	+	0	11	465.701	s	148739	148744	0.831705
gene_138	150993	152600	-	0	11	286.774	s	152606	152611	3.85325
gene_139	152709	153662	-	0	11	234.472	s	153667	153672	-0.241376
gene_140	153718	154533	-	0	11	198.706	s	154538	154543	-1.74089
gene_141	154535	154912	-	0	11	65.8645	b	154921	154926	4.16526
gene_142	154912	155784	-	0	11	220.22	s	155794	155799	1.67727
gene_143	155819	156973	-	0	11	245.481	s	156981	156986	0.820738
gene_144	156966	157568	-	0	11	138.368	s	157575	157580	-0.738376
gene_145	157593	158186	+	0	11	111.845	s	157580	157585	-0.414011
gene_146	158330	158470	+	0	11	22.0759	p	158317	158322	-1.63594
gene_147	158546	159079	+	0	11	134.985	s	158531	158536	-2.42882
gene_148	159096	159323	+	0	11	50.7349	s	159080	159085	-0.0970945
gene_149	159320	160297	-	0	11	233.196	s	160303	160308	0.0929294
gene_150	160464	161180	-	0	11	199.543	s	161188	161193	2.80451
gene_151	161320	162396	+	0	11	216.271	s	161304	161309	2.63753
gene_152	162409	163035	+	0	11	181.567	s	162394	162399	5.48688
gene_153	162975	163235	-	0	11	44.8541	b	163244	163249	-0.652819
gene_154	163413	164531	+	0	11	342.286	s	163400	163405	1.21925
gene_155	164586	164951	+	0	11	42.7488	s	164575	164580	-3.56989
gene_156	165022	165393	+	0	11	101.638	s	165008	165013	-0.0664158
gene_157	165621	166784	+	0	11	177.827	b	165608	165613	3.70803
gene_158	166781	169246	+	0	11	686.32	s	166769	166774	0.911954
gene_159	169456	170526	+	0	11	158.204	b	169439	169444	-1.50561
gene_160	170966	171577	+	0	11	46.5682	p	170950	170955	3.40435
gene_161	171649	172917	+	0	11	258.403	s	171637	171642	0.488903
gene_162	172964	175183	+	0	11	324.928	s	172950	172955	-0.201364
gene_163	175173	177098	+	0	11	190.42	b	175160	175165	1.21981
gene_164	177092	177685	-	0	11	72.9067	p	177698	177703	-0.784449
gene_165	178252	179046	-	0	11	116.65	b	179059	179064	-0.251269
gene_166	179332	180120	+	0	11	108.855	s	179321	179326	-2.80745
gene_167	180205	180801	+	0	11	114.156	s	180190	180195	0.0603557
gene_168	181406	182917	+	0	11	333.522	s	181389	181394	2.38698
gene_169	183054	185663	+	0	11	676.744	s	183037	183042	0.00403976
gene_170	185952	186290	+	0	11	39.7681	p	185938	185943	-1.44798
gene_171	186287	188350	+	0	11	437.359	s	186278	186283	-3.65
gene_172	188347	189822	+	0	11	351.974	s	188339	188344	-2.73826
gene_173	189809	191020	+	0	11	305.488	s	189797	189802	1.25409
gene_174	191032	191484	+	0	11	115.586	s	191018	191023	2.04635
gene_175	191543	191956	+	0	11	79.4189	s	191530	191535	-2.66197
gene_176	191937	192308	+	0	11	59.0216	s	191922	191927	-1.29798
gene_177	192305	192895	+	0	11	113.175	s	192292	192297	-1.84353
gene_178	192892	193866	+	0	11	195.323	s	192878	192883	0.0388675
gene_179	193863	194954	+	0	11	183.126	b	193848	193853	-0.774974
gene_180	194951	195427	+	0	11	89.0173	b	194938	194943	2.80451
gene_181	195424	196140	+	0	11	104.171	b	-	-	-
gene_182	196250	197011	-	0	11	90.4066	b	197019	197024	-0.439164
gene_183	197285	199768	-	0	11	695.955	s	199780	199785	1.88834
gene_184	200286	201602	-	0	11	403.354	s	201614	201619	-2.37771
gene_185	201599	202723	-	0	11	248.802	s	202729	202734	-0.175441
gene_186	202763	203725	-	0	11	286.501	s	203732	203737	3.75186
gene_187	203869	204135	+	0	11	42.9733	s	203857	203862	-2.33556
gene_188	204137	204571	+	0	11	82.7497	s	204128	204133	-3.84013
gene_189	204697	205173	+	0	11	120.622	s	204686	204691	2.09133
gene_190	205174	206793	-	0	11	440.977	s	206801	206806	3.08286
gene_191	206989	208041	-	0	11	305.388	s	208047	208052	-2.75212
gene_192	208043	208345	-	0	11	43.5832	b	208354	208359	-2.13165
gene_193	208487	209095	-	0	11	190.246	s	209104	209109	1.03833
gene_194	209092	210561	-	0	11	355.566	s	210564	210569	-3.70824
gene_195	211121	211522	-	0	11	101.228	s	211525	211530	2.57524
gene_196	211519	212256	-	0	11	95.9435	b	212263	212268	-0.963995
gene_197	212387	214267	+	0	11	212.581	s	212369	212374	-1.2664
gene_198	214320	215255	-	0	11	280.543	s	215263	215268	-0.852166
gene_199	215439	216098	+	0	11	183.492	s	215423	215428	-2.15298
gene_200	216215	217270	+	0	11	224.743	s	216207	216212	-0.309995
gene_201	217328	218332	+	0	11	159.657	s	217312	217317	1.18201
gene_202	218336	220237	-	0	11	499.278	s	220247	220252	1.27473
gene_203	220241	220798	-	0	11	156.391	s	220806	220811	-1.82031
gene_204	220931	221641	+	0	11	232.202	s	220920	220925	1.45958
gene_205	221641	222282	+	0	11	206.367	s	221627	221632	2.73668
gene_206	222283	223272	-	0	11	158.001	b	223277	223282	1.28032
gene_207	223353	224927	-	0	11	345.07	s	224933	224938	-1.89753
gene_208	225115	227526	+	0	11	716.611	s	225097	225102	0.705719
gene_209	227686	228693	+	0	11	274.577	s	227672	227677	-3.73815
gene_210	228693	229571	+	0	11	217.405	s	228681	228686	-0.784333
gene_211	229568	230116	+	0	11	76.433	s	229549	229554	-2.67541
gene_212	230262	232307	+	0	11	440.153	s	230250	230255	2.49721
gene_213	232614	233402	+	0	11	224.377	s	232600	232605	-1.86329
gene_214	233470	233862	-	0	11	80.3227	s	233868	233873	-0.419083
gene_215	233977	236127	+	0	11	462.826	s	233964	233969	-4.1956
gene_216	236131	236835	-	0	11	169.214	s	236849	236854	-2.37828
gene_217	236723	237001	+	0	11	12.6307	p	236709	236714	-2.86605
gene_218	237030	237635	+	0	11	131.345	s	237018	237023	-0.738376
gene_219	237642	238106	-	0	11	96.9502	s	-	-	-
gene_220	238000	238233	+	0	11	9.28263	p	237989	237994	-0.593067
gene_221	238241	239860	+	0	11	399.157	s	238231	238236	2.04823
gene_222	239869	240651	+	0	11	124.1	s	239858	239863	-0.232626
gene_223	240648	242690	-	0	11	533.326	s	242698	242703	0.690912
gene_224	243157	243432	+	0	11	36.5719	b	243145	243150	-0.850746
gene_225	243490	244056	-	0	11	123.89	s	244064	244069	0.343871
gene_226	244056	244670	-	0	11	115.835	s	244678	244683	1.29543
gene_227	244796	245764	+	0	11	186.415	s	244786	244791	-1.30754
gene_228	245765	247003	-	0	11	269.449	s	247012	247017	2.57317
gene_229	247091	247540	+	0	11	67.2234	s	247078	247083	0.343871
gene_230	247537	247953	-	0	11	86.1533	s	247956	247961	-0.820314
gene_231	248082	249119	+	0	11	266.956	s	248070	248075	1.21117
gene_232	249116	250276	+	0	11	265.945	s	249103	249108	0.603209
gene_233	250273	250548	-	0	11	26.5826	p	250560	250565	2.44103
gene_234	250611	252308	-	0	11	373.498	s	252318	252323	-1.91231
gene_235	252525	253232	+	0	11	177.48	s	252506	252511	0.753403
gene_236	253207	254811	+	0	11	316.511	s	253188	253193	-1.68795
gene_237	254808	255242	+	0	11	39.5028	b	254796	254801	-2.55683
gene_238	255318	255725	+	0	11	79.1723	p	255304	255309	0.418142
gene_239	255722	256000	+	0	11	44.3144	s	255714	255719	-1.43654
gene_240	256412	256888	-	0	11	38.5361	b	256898	256903	0.234331
gene_241	256953	257594	+	0	11	91.192	s	256941	256946	-0.58056
gene_242	257623	257907	+	0	11	68.9754	p	257609	257614	3.08826
gene_243	257952	258737	+	0	11	238.432	s	257941	257946	0.0505762
gene_244	258879	259436	-	0	11	114.775	s	259447	259452	-1.92608
gene_245	259514	260914	-	0	11	229.965	s	260928	260933	-0.0902743
gene_246	260971	261561	+	0	11	126.278	s	260955	260960	5.28865
gene_247	261642	262904	+	0	11	305.624	s	261630	261635	0.593103
gene_248	263016	263672	+	0	11	105.014	b	262997	263002	-1.83298
gene_249	263784	265745	-	0	11	482.974	s	265756	265761	1.4997
gene_250	265999	267027	+	0	11	335.504	s	265986	265991	2.80451
gene_251	267164	268066	+	0	11	222.66	s	267151	267156	-0.628743
gene_252	268063	269187	-	0	11	281.355	s	269193	269198	-1.57636
gene_253	269206	270057	-	0	11	209.929	s	270065	270070	-3.09736
gene_254	270176	271567	-	0	11	440.888	s	271573	271578	0.237148
gene_255	271910	272620	-	0	11	49.8117	b	272629	272634	-1.34314
gene_256	272681	272875	-	0	11	12.4458	a	272884	272889	-1.34314
gene_257	272872	273558	-	0	11	140.001	s	273563	273568	-1.25784
gene_258	273695	274738	+	0	11	311.603	s	273684	273689	-3.57033
gene_259	274921	275793	+	0	11	192.906	b	274908	274913	0.900396
gene_260	275815	276237	-	0	11	113.568	s	276245	276250	3.25247
gene_261	276384	277637	-	0	11	359.72	s	277643	277648	-0.712438
gene_262	278017	279471	+	0	11	394.441	s	278009	278014	-0.820314
gene_263	279599	280837	-	0	11	321.088	s	280845	280850	2.97757
gene_264	280931	281872	-	0	11	214.018	s	281880	281885	1.13075
gene_265	282130	283956	+	0	11	479.157	s	-	-	-
gene_266	284102	284431	+	0	11	77.9518	s	284088	284093	1.71302
gene_267	284558	285160	+	0	11	130.249	s	284549	284554	0.541176
gene_268	285270	285422	+	0	11	34.4735	p	285257	285262	-0.211442
gene_269	285476	286765	+	0	11	321.955	s	285464	285469	2.19134
gene_270	286774	287295	+	0	11	140.989	s	286764	286769	-3.16394
gene_271	287636	287998	+	0	11	34.7172	a	287625	287630	-2.98966
gene_272	288082	289527	-	0	11	300.276	s	289535	289540	0.624342
gene_273	289617	290096	-	0	11	93.9494	s	290101	290106	-1.7866
gene_274	290161	291321	+	0	11	273.126	s	290148	290153	-1.44545
gene_275	291339	292259	+	0	11	229.039	s	291331	291336	-3.20904
gene_276	292311	292901	+	0	11	51.9638	b	292299	292304	-3.43151
gene_277	292898	293641	-	0	11	142.453	s	-	-	-
gene_278	293641	294567	-	0	11	191.688	s	294574	294579	-3.59634
gene_279	294665	294991	+	0	11	93.0115	s	294652	294657	4.21629
gene_280	295109	295969	-	0	11	243.664	s	295977	295982	2.78771
gene_281	295966	296631	-	0	11	143.682	s	296634	296639	-3.49227
gene_282	296628	297542	-	0	11	250.191	s	297553	297558	-0.856805
gene_283	297735	298193	-	0	11	59.5798	b	298204	298209	1.58455
gene_284	298212	299318	-	0	11	169.405	s	299326	299331	1.13229
gene_285	299485	300438	-	0	11	255.788	s	300441	300446	-3.94725
gene_286	300549	300797	-	0	11	10.9879	p	300803	300808	-1.23697
gene_287	301048	304293	-	0	11	701.905	s	304307	304312	-0.0897064
gene_288	304469	305884	+	0	11	199.345	b	304458	304463	-1.19875
gene_289	306029	307462	+	0	11	372.123	s	306011	306016	-2.35895
gene_290	307455	308750	+	0	11	331.618	s	307439	307444	-1.31707
gene_291	308810	309634	+	0	11	204.499	s	308799	308804	-0.574481
gene_292	309660	310352	+	0	11	192.97	s	309647	309652	-0.66431
gene_293	310374	311066	+	0	11	177.067	s	310359	310364	-0.303366
gene_294	311039	311896	-	0	11	101.434	b	311908	311913	-3.14522
gene_295	311893	312564	-	0	11	93.6264	s	312570	312575	-0.0205994
gene_296	312678	313961	+	0	11	347.553	s	-	-	-
gene_297	313978	314337	-	0	11	81.8584	s	314344	314349	4.31025
gene_298	314615	315697	+	0	11	329.258	s	314600	314605	0.339614
gene_299	315705	316991	+	0	11	317.337	s	315695	315700	4.63394
gene_300	317027	318034	-	0	11	224.266	s	318041	318046	-1.59783
gene_301	318031	319281	-	0	11	209.504	s	319285	319290	-1.03645
gene_302	319278	320063	-	0	11	175.371	s	320072	320077	-3.34032
gene_303	320114	320269	-	0	11	20.1749	p	320282	320287	-1.32639
gene_304	320335	321048	-	0	11	156.129	s	321055	321060	0.924006
gene_305	321045	322868	-	0	11	477.11	s	322879	322884	-2.78752
gene_306	323024	323689	+	0	11	212.48	s	323009	323014	2.03843
gene_307	323812	324036	-	0	11	52.0335	s	324046	324051	-1.50468
gene_308	324066	324845	-	0	11	170.434	s	324855	324860	-1.83533
gene_309	324842	326173	-	0	11	269.206	s	326178	326183	1.76898
gene_310	326229	326630	-	0	11	109.599	s	326644	326649	4.63394
gene_311	326715	328490	-	0	11	498.905	s	328500	328505	2.62628
gene_312	328587	329198	-	0	11	113.213	s	329205	329210	-1.87284
gene_313	329224	330753	-	0	11	425.069	s	330761	330766	0.812465
gene_314	330777	331910	-	0	11	267.473	s	331919	331924	-0.871554
gene_315	331907	332962	-	0	11	295.034	s	332976	332981	4.52866
gene_316	333206	334138	+	0	11	182.052	s	333192	333197	2.57317
gene_317	334224	334757	-	0	11	94.3152	s	334764	334769	1.22625
gene_318	334940	335209	-	0	11	65.8197	s	335216	335221	3.61992
gene_319	335240	335755	-	0	11	103.324	p	335763	335768	0.820738
gene_320	335959	336588	+	0	11	139.464	s	335946	335951	-2.20887
gene_321	336631	337728	+	0	11	255.707	s	336619	336624	-0.578164
gene_322	337932	338381	-	0	11	90.0267	s	338394	338399	0.0602875
gene_323	338508	339665	+	0	11	228.415	s	338493	338498	0.943023
gene_324	339828	340490	-	0	11	175.044	s	340497	340502	1.91658
gene_325	340575	341264	+	0	11	176.663	s	340566	340571	-1.6672
gene_326	341277	341825	+	0	11	55.4402	b	341265	341270	0.487997
gene_327	341832	342602	-	0	11	158.63	b	342613	342618	0.565006
gene_328	342674	343432	+	0	11	193.378	s	342662	342667	-0.513885
gene_329	343435	344109	+	0	11	195.503	s	343418	343423	-0.0383797
gene_330	344130	344813	-	0	11	127.566	b	344821	344826	-2.74007
gene_331	345020	345580	+	0	11	120.286	s	345009	345014	-1.38065
gene_332	345618	346055	+	0	11	110.746	s	345605	345610	2.18223
gene_333	346066	347517	+	0	11	292.332	s	346050	346055	-0.652093
gene_334	347595	348305	+	0	11	183.957	s	347578	347583	-0.0301065
gene_335	348479	350719	+	0	11	674.503	s	348463	348468	2.83238
gene_336	350803	352104	+	0	11	352.17	s	350789	350794	3.15368
gene_337	352434	353633	+	0	11	307.328	s	352418	352423	-2.76721
gene_338	353634	354518	+	0	11	232.849	s	353619	353624	-1.37889
gene_339	354697	357660	+	0	11	854.027	s	354683	354688	0.769708
gene_340	357720	358928	+	0	11	337.816	s	357708	357713	-0.245265
gene_341	359000	359335	+	0	11	71.441	s	-	-	-
gene_342	359343	360176	-	0	11	152.452	s	360189	360194	-0.897404
gene_343	360419	361819	+	0	11	423.07	s	360405	360410	0.769708
gene_344	362218	364221	-	0	11	411.719	s	364230	364235	0.0152903
gene_345	364395	365309	-	0	11	161.329	s	365320	365325	-4.16334
gene_346	365306	365956	-	0	11	143.508	s	365964	365969	-2.92494
gene_347	366112	368271	+	0	11	480.975	s	366100	366105	-0.932387
gene_348	368358	369155	-	0	11	192.539	s	369159	369164	-1.21487
gene_349	369280	370374	+	0	11	172.755	s	369267	369272	-1.0507
gene_350	370493	371152	+	0	11	144.872	s	-	-	-
gene_351	371323	372567	+	0	11	268.073	s	371307	371312	-3.17033
gene_352	372638	373402	+	0	11	160.457	s	372620	372625	2.45396
gene_353	373514	374938	+	0	11	369.591	s	373502	373507	3.61992
gene_354	374976	375836	-	0	11	221.625	s	375844	375849	3.27662
gene_355	375919	376716	+	0	11	200.671	s	375907	375912	2.96933
gene_356	376916	377806	+	0	11	191.239	s	376903	376908	1.82262
gene_357	377803	378750	-	0	11	209.286	s	378757	378762	-2.9688
gene_358	378802	379287	-	0	11	84.7298	s	-	-	-
gene_359	379324	380100	-	0	11	159.446	s	380112	380117	-2.27242
gene_360	380179	381231	-	0	11	299.111	s	381241	381246	-0.11092
gene_361	381396	382655	-	0	11	319.65	s	382665	382670	-1.43704
gene_362	383009	383803	+	0	11	145.973	s	382991	382996	4.59363
gene_363	383800	384825	+	0	11	290.272	s	383787	383792	4.21629
gene_364	384834	385667	+	0	11	225.107	s	384820	384825	-0.306648
gene_365	385817	387130	+	0	11	324.889	s	385808	385813	-2.48633
gene_366	387576	388085	-	0	11	150.837	s	388093	388098	5.94346
gene_367	388096	388629	-	0	11	123.887	s	388641	388646	-1.43061
gene_368	388756	388980	-	0	11	54.1132	s	388990	388995	5.48688
gene_369	389030	389791	-	0	11	198.012	s	389803	389808	-0.100748
gene_370	389797	390177	-	0	11	65.7605	p	390191	390196	1.98282
gene_371	390599	390988	+	0	11	96.0295	s	390582	390587	-0.452367
gene_372	391059	391838	+	0	11	196.796	s	391046	391051	-0.784163
gene_373	391953	395396	-	0	11	787.304	s	395405	395410	3.07254
gene_374	395418	396026	-	0	11	135.133	s	396030	396035	-0.954156
gene_375	396026	396640	-	0	11	171.865	s	396648	396653	1.16013
gene_376	396879	397418	-	0	11	115.309	s	397427	397432	-2.4119
gene_377	397466	398515	+	0	11	231.829	s	397453	397458	0.130412
gene_378	398637	399713	-	0	11	338.203	s	399723	399728	2.90117
gene_379	399852	400487	-	0	11	142.288	b	400494	400499	-0.963995
gene_380	400574	401479	+	0	11	149.245	s	400561	400566	0.996385
gene_381	401527	402861	+	0	11	320.933	s	401514	401519	-4.1956
gene_382	402858	403445	-	0	11	151.762	s	-	-	-
gene_383	403575	403997	+	0	11	83.8515	s	403561	403566	-0.600627
gene_384	404125	405006	-	0	11	210.672	s	405010	405015	2.24185
gene_385	405104	405895	-	0	11	187.355	s	405900	405905	-3.8838
gene_386	405999	407213	+	0	11	263.142	s	405987	405992	1.35063
gene_387	407210	407767	+	0	11	109.926	s	407199	407204	-0.0114489
gene_388	407848	409182	+	0	11	384.118	s	407836	407841	-0.0821443
gene_389	409326	410552	-	0	11	182.682	b	410559	410564	0.912522
gene_390	410549	410899	-	0	11	100.863	s	410907	410912	3.27662
gene_391	411052	412842	+	0	11	380.509	s	411042	411047	-2.37055
gene_392	412933	413601	-	0	11	134.209	s	413605	413610	-3.389
gene_393	413741	415279	+	0	11	388.107	s	413728	413733	3.59138
gene_394	415406	416755	-	0	11	377.243	s	416763	416768	0.65764
gene_395	416955	418016	+	0	11	254.94	s	416941	416946	-0.643243
gene_396	418061	418504	+	0	11	93.7849	b	418049	418054	-0.597123
gene_397	418501	419271	+	0	11	204.272	b	418487	418492	3.07254
gene_398	419275	419691	+	0	11	79.4175	s	419258	419263	-1.39024
gene_399	419728	420699	+	0	11	251.034	s	419717	419722	0.513246
gene_400	420699	421214	+	0	11	103.734	s	420683	420688	-2.56448
gene_401	421211	422068	+	0	11	265.974	s	421200	421205	0.65764
