                              GENEMARK PREDICTIONS

Sequence: Chromosome dna:chromosome chromosome:ASM52304v1:Chromosome:1:4043042:1 REF
Sequence file: seq.fna
Sequence length: 4043042
GC Content:  43.89%
Window length: 96
Window step: 12
Threshold value: 0.500
---
Matrix: Escherichia_coli_K_12_substr__MG1655
Matrix author: -
Matrix order: 4

List of Open reading frames predicted as CDSs, shown with alternate starts
(regions from start to stop codon w/ coding function >0.50)

Left      Right     DNA         Coding Avg   Start
   28579     28851  direct      fr 1   0.54  0.06  
   28591     28851  direct      fr 1   0.52  0.36  
   28651     28851  direct      fr 1   0.52  0.03  

   29882     30034  direct      fr 2   0.61  0.90  
   29915     30034  direct      fr 2   0.59  0.81  

   40527     40652  direct      fr 3   0.54  0.30  
   40569     40652  direct      fr 3   0.56  0.96  
   40572     40652  direct      fr 3   0.56  0.92  

   45632     47626  direct      fr 2   0.53  0.01  
   45734     47626  direct      fr 2   0.56  0.16  
   45851     47626  direct      fr 2   0.56  0.32  
   45959     47626  direct      fr 2   0.54  0.13  
   46160     47626  direct      fr 2   0.52  0.35  
   46310     47626  direct      fr 2   0.50  0.03  
   46316     47626  direct      fr 2   0.50  0.02  
   46490     47626  direct      fr 2   0.55  0.83  

   47675     48472  direct      fr 2   0.59  0.00  
   47705     48472  direct      fr 2   0.62  0.15  
   47843     48472  direct      fr 2   0.62  0.03  
   47849     48472  direct      fr 2   0.61  0.00  
   47912     48472  direct      fr 2   0.58  0.22  

   49765     49941  direct      fr 1   0.55  0.69  

   50606     51517  direct      fr 2   0.54  0.00  
   50639     51517  direct      fr 2   0.55  0.10  
   50774     51517  direct      fr 2   0.66  0.57  
   50858     51517  direct      fr 2   0.64  0.33  
   50945     51517  direct      fr 2   0.62  0.01  
   51005     51517  direct      fr 2   0.69  0.17  
   51050     51517  direct      fr 2   0.72  0.81  
   51089     51517  direct      fr 2   0.70  0.00  

   53506     54384  direct      fr 1   0.53  0.83  
   53515     54384  direct      fr 1   0.54  0.59  
   53602     54384  direct      fr 1   0.55  0.02  
   53608     54384  direct      fr 1   0.54  0.00  
   53665     54384  direct      fr 1   0.55  0.00  
   53692     54384  direct      fr 1   0.56  0.13  
   53755     54384  direct      fr 1   0.62  0.02  
   53776     54384  direct      fr 1   0.64  0.65  
   53797     54384  direct      fr 1   0.66  0.88  

   54662     55297  direct      fr 2   0.52  0.78  
   55016     55297  direct      fr 2   0.52  0.39  
   55055     55297  direct      fr 2   0.58  0.94  
   55082     55297  direct      fr 2   0.54  0.10  

   57963     58697  direct      fr 3   0.61  0.94  
   57978     58697  direct      fr 3   0.60  0.09  
   58131     58697  direct      fr 3   0.65  0.35  

   58770     59396  direct      fr 3   0.51  0.38  
   58773     59396  direct      fr 3   0.51  0.36  
   58782     59396  direct      fr 3   0.52  0.03  
   58899     59396  direct      fr 3   0.65  0.37  
   58914     59396  direct      fr 3   0.66  0.39  
   58995     59396  direct      fr 3   0.75  0.63  
   59064     59396  direct      fr 3   0.82  0.85  
   59082     59396  direct      fr 3   0.80  0.96  

   60846     63962  direct      fr 3   0.50  0.03  
   60927     63962  direct      fr 3   0.51  0.15  
   61002     63962  direct      fr 3   0.52  0.05  
   61029     63962  direct      fr 3   0.52  0.03  
   61146     63962  direct      fr 3   0.53  0.10  
   61278     63962  direct      fr 3   0.55  0.00  
   61380     63962  direct      fr 3   0.56  0.14  
   61485     63962  direct      fr 3   0.58  0.03  
   61569     63962  direct      fr 3   0.60  0.01  
   61584     63962  direct      fr 3   0.61  0.58  

   64317     64634  direct      fr 3   0.53  0.29  
   64350     64634  direct      fr 3   0.53  0.08  
   64398     64634  direct      fr 3   0.56  0.61  
   64413     64634  direct      fr 3   0.55  0.75  
   64431     64634  direct      fr 3   0.52  0.10  

   68269     68517  direct      fr 1   0.53  0.00  
   68275     68517  direct      fr 1   0.53  0.00  
   68317     68517  direct      fr 1   0.62  0.99  
   68356     68517  direct      fr 1   0.58  0.04  
   68359     68517  direct      fr 1   0.58  0.01  

   73180     73842  direct      fr 1   0.51  0.91  
   73231     73842  direct      fr 1   0.51  0.32  
   73300     73842  direct      fr 1   0.51  0.00  
   73345     73842  direct      fr 1   0.55  0.50  
   73363     73842  direct      fr 1   0.56  0.73  
   73423     73842  direct      fr 1   0.54  0.77  
   73429     73842  direct      fr 1   0.53  0.85  

   76802     76885  direct      fr 2   0.55  0.13  

   76983     78896  direct      fr 3   0.62  0.02  
   77046     78896  direct      fr 3   0.64  0.34  
   77085     78896  direct      fr 3   0.65  0.51  
   77310     78896  direct      fr 3   0.71  0.62  
   77403     78896  direct      fr 3   0.73  0.39  
   77571     78896  direct      fr 3   0.70  0.05  
   77679     78896  direct      fr 3   0.70  0.39  

   86586     86948  direct      fr 3   0.68  0.72  
   86610     86948  direct      fr 3   0.72  0.19  
   86634     86948  direct      fr 3   0.77  0.24  
   86775     86948  direct      fr 3   0.60  0.08  
   86790     86948  direct      fr 3   0.57  0.21  

   87798     88634  direct      fr 3   0.52  0.26  
   87804     88634  direct      fr 3   0.52  0.06  
   87873     88634  direct      fr 3   0.55  0.40  
   87930     88634  direct      fr 3   0.60  0.02  
   87942     88634  direct      fr 3   0.61  0.17  
   88008     88634  direct      fr 3   0.65  0.06  
   88023     88634  direct      fr 3   0.67  0.02  
   88050     88634  direct      fr 3   0.68  0.35  
   88056     88634  direct      fr 3   0.68  0.17  
   88062     88634  direct      fr 3   0.69  0.85  

   88717     90225  direct      fr 1   0.60  0.01  
   88726     90225  direct      fr 1   0.60  0.29  
   88789     90225  direct      fr 1   0.62  0.39  
   88936     90225  direct      fr 1   0.66  0.03  
   88939     90225  direct      fr 1   0.66  0.03  
   89293     90225  direct      fr 1   0.72  0.00  
   89344     90225  direct      fr 1   0.76  0.41  
   89419     90225  direct      fr 1   0.79  0.18  

   95809     95913  direct      fr 1   0.53  0.88  

  103790    106003  direct      fr 2   0.52  0.00  
  103844    106003  direct      fr 2   0.53  0.26  
  103877    106003  direct      fr 2   0.53  0.60  
  103982    106003  direct      fr 2   0.52  0.00  
  104153    106003  direct      fr 2   0.56  0.01  
  104285    106003  direct      fr 2   0.56  0.05  
  104288    106003  direct      fr 2   0.56  0.03  

  110046    110486  direct      fr 3   0.55  0.07  
  110295    110486  direct      fr 3   0.60  0.23  
  110364    110486  direct      fr 3   0.62  0.05  

  111046    112497  direct      fr 1   0.78  0.71  
  111265    112497  direct      fr 1   0.86  0.03  
  111325    112497  direct      fr 1   0.85  0.09  
  111427    112497  direct      fr 1   0.84  0.00  

  113449    114849  direct      fr 1   0.57  0.00  
  113518    114849  direct      fr 1   0.59  0.05  
  113524    114849  direct      fr 1   0.60  0.03  
  113632    114849  direct      fr 1   0.61  0.34  
  113794    114849  direct      fr 1   0.58  0.54  
  113803    114849  direct      fr 1   0.58  0.39  
  113836    114849  direct      fr 1   0.59  0.03  
  114082    114849  direct      fr 1   0.63  0.92  
  114085    114849  direct      fr 1   0.63  0.87  

  118878    119015  direct      fr 3   0.67  0.71  
  118926    119015  direct      fr 3   0.51  0.03  

  119110    119808  direct      fr 1   0.52  0.19  
  119239    119808  direct      fr 1   0.62  0.78  
  119299    119808  direct      fr 1   0.64  0.01  
  119467    119808  direct      fr 1   0.59  0.54  
  119470    119808  direct      fr 1   0.59  0.49  
  119518    119808  direct      fr 1   0.53  0.01  

  120060    120560  direct      fr 3   0.68  0.33  
  120234    120560  direct      fr 3   0.66  0.33  

  120591    120977  direct      fr 3   0.67  0.31  
  120606    120977  direct      fr 3   0.69  0.74  

  121909    125499  direct      fr 1   0.61  0.08  
  121984    125499  direct      fr 1   0.63  0.08  
  122059    125499  direct      fr 1   0.64  0.00  
  122173    125499  direct      fr 1   0.66  0.02  
  122197    125499  direct      fr 1   0.66  0.02  
  122254    125499  direct      fr 1   0.67  0.12  
  122272    125499  direct      fr 1   0.68  0.57  
  122941    125499  direct      fr 1   0.75  0.00  
  123196    125499  direct      fr 1   0.75  0.00  
  123205    125499  direct      fr 1   0.75  0.00  

  125834    129160  direct      fr 2   0.52  0.16  
  125900    129160  direct      fr 2   0.52  0.69  
  125909    129160  direct      fr 2   0.51  0.38  
  125918    129160  direct      fr 2   0.51  0.01  

  129857    130117  direct      fr 2   0.65  0.38  

  130246    130629  direct      fr 1   0.60  0.05  
  130249    130629  direct      fr 1   0.62  0.02  
  130333    130629  direct      fr 1   0.76  0.39  
  130366    130629  direct      fr 1   0.77  0.72  
  130504    130629  direct      fr 1   0.62  0.68  

  130683    132761  direct      fr 3   0.62  0.39  
  130728    132761  direct      fr 3   0.63  0.28  
  130830    132761  direct      fr 3   0.62  0.52  
  130839    132761  direct      fr 3   0.62  0.35  
  131091    132761  direct      fr 3   0.65  0.01  
  131358    132761  direct      fr 3   0.66  0.12  

  132881    134071  direct      fr 2   0.57  0.78  
  133016    134071  direct      fr 2   0.64  0.83  
  133157    134071  direct      fr 2   0.59  0.10  
  133178    134071  direct      fr 2   0.60  0.04  
  133220    134071  direct      fr 2   0.60  0.12  
  133301    134071  direct      fr 2   0.65  0.97  
  133337    134071  direct      fr 2   0.66  0.52  

  135711    136340  direct      fr 3   0.59  0.03  
  135744    136340  direct      fr 3   0.62  0.14  
  135966    136340  direct      fr 3   0.60  0.44  
  135972    136340  direct      fr 3   0.60  0.37  
  136107    136340  direct      fr 3   0.67  0.37  

  137105    137278  direct      fr 2   0.50  0.73  
  137135    137278  direct      fr 2   0.54  0.75  

  137310    138143  direct      fr 3   0.51  0.90  
  137355    138143  direct      fr 3   0.54  0.03  
  137658    138143  direct      fr 3   0.63  0.09  
  137730    138143  direct      fr 3   0.72  0.70  
  137856    138143  direct      fr 3   0.70  0.21  

  138841    139497  direct      fr 1   0.73  0.05  
  139060    139497  direct      fr 1   0.76  0.90  
  139261    139497  direct      fr 1   0.71  0.16  
  139282    139497  direct      fr 1   0.69  0.46  

  139547    139933  direct      fr 2   0.56  0.80  
  139658    139933  direct      fr 2   0.57  0.15  
  139670    139933  direct      fr 2   0.55  0.01  

  141060    141167  direct      fr 3   0.55  0.75  

  141194    141733  direct      fr 2   0.51  0.05  
  141242    141733  direct      fr 2   0.56  0.11  
  141269    141733  direct      fr 2   0.59  0.50  
  141275    141733  direct      fr 2   0.59  0.61  
  141305    141733  direct      fr 2   0.63  0.44  
  141440    141733  direct      fr 2   0.59  0.49  
  141479    141733  direct      fr 2   0.62  0.04  

  143354    143860  direct      fr 2   0.64  0.91  
  143360    143860  direct      fr 2   0.64  0.65  
  143585    143860  direct      fr 2   0.51  0.05  

  147972    148337  direct      fr 3   0.57  0.77  
  148104    148337  direct      fr 3   0.78  0.92  

  149638    149874  direct      fr 1   0.55  0.82  

  150700    151287  direct      fr 1   0.51  0.05  
  150754    151287  direct      fr 1   0.51  0.84  

  153521    153679  direct      fr 2   0.51  0.19  
  153584    153679  direct      fr 2   0.56  0.53  
  153593    153679  direct      fr 2   0.50  0.84  

  158514    158738  complement  fr 2   0.60  0.57  
  158514    158723  complement  fr 2   0.57  0.43  
  158514    158699  complement  fr 2   0.52  0.24  

  179490    179582  direct      fr 3   0.58  0.16  
  179499    179582  direct      fr 3   0.55  0.05  

  195768    196049  direct      fr 3   0.52  0.46  
  195789    196049  direct      fr 3   0.55  0.46  
  195807    196049  direct      fr 3   0.59  0.38  
  195813    196049  direct      fr 3   0.59  0.41  
  195921    196049  direct      fr 3   0.64  0.91  

  196183    197031  direct      fr 1   0.51  0.02  
  196210    197031  direct      fr 1   0.52  0.52  
  196279    197031  direct      fr 1   0.57  0.14  
  196297    197031  direct      fr 1   0.57  0.59  
  196300    197031  direct      fr 1   0.57  0.54  
  196351    197031  direct      fr 1   0.59  0.03  
  196363    197031  direct      fr 1   0.58  0.05  
  196405    197031  direct      fr 1   0.61  0.00  
  196576    197031  direct      fr 1   0.76  0.23  

  198494    199840  direct      fr 2   0.63  0.01  
  198590    199840  direct      fr 2   0.64  0.02  
  198620    199840  direct      fr 2   0.63  0.02  
  198656    199840  direct      fr 2   0.62  0.21  

  200274    202076  direct      fr 3   0.60  0.53  
  200403    202076  direct      fr 3   0.59  0.20  
  200445    202076  direct      fr 3   0.59  0.22  
  200574    202076  direct      fr 3   0.55  0.64  

  226500    227951  direct      fr 3   0.54  0.00  
  226533    227951  direct      fr 3   0.55  0.00  
  226563    227951  direct      fr 3   0.56  0.20  
  226611    227951  direct      fr 3   0.58  0.71  
  226650    227951  direct      fr 3   0.58  0.06  
  226734    227951  direct      fr 3   0.59  0.99  
  226743    227951  direct      fr 3   0.60  0.91  
  226752    227951  direct      fr 3   0.60  0.55  
  226815    227951  direct      fr 3   0.59  0.21  
  226869    227951  direct      fr 3   0.59  0.05  

  228546    229109  complement  fr 2   0.50  0.22  
  228546    228989  complement  fr 2   0.52  0.04  
  228546    228929  complement  fr 2   0.54  0.03  
  228546    228773  complement  fr 2   0.73  0.40  
  228546    228770  complement  fr 2   0.73  0.30  

  230638    230775  direct      fr 1   0.52  0.62  

  231951    232964  direct      fr 3   0.52  0.16  
  232497    232964  direct      fr 3   0.60  0.00  
  232500    232964  direct      fr 3   0.60  0.00  
  232560    232964  direct      fr 3   0.69  0.92  
  232596    232964  direct      fr 3   0.73  0.16  
  232731    232964  direct      fr 3   0.60  0.22  

  233011    233892  complement  fr 3   0.59  0.01  
  233011    233835  complement  fr 3   0.62  0.04  
  233011    233823  complement  fr 3   0.63  0.10  
  233011    233745  complement  fr 3   0.64  0.48  
  233011    233703  complement  fr 3   0.65  0.36  

  233991    234524  complement  fr 2   0.51  0.61  
  233991    234512  complement  fr 2   0.50  0.65  
  233991    234341  complement  fr 2   0.57  0.38  
  233991    234314  complement  fr 2   0.57  0.37  

  237770    238126  direct      fr 2   0.56  0.64  
  237788    238126  direct      fr 2   0.58  0.08  
  237851    238126  direct      fr 2   0.58  0.71  
  237881    238126  direct      fr 2   0.58  0.07  
  237923    238126  direct      fr 2   0.51  0.81  

  243889    245043  direct      fr 1   0.69  0.07  
  243946    245043  direct      fr 1   0.71  0.90  
  243979    245043  direct      fr 1   0.70  0.00  
  244012    245043  direct      fr 1   0.69  0.05  

  247255    247545  direct      fr 1   0.57  0.85  
  247264    247545  direct      fr 1   0.56  0.35  
  247369    247545  direct      fr 1   0.57  0.44  

  247879    248274  direct      fr 1   0.50  0.77  

  248319    248753  direct      fr 3   0.53  0.91  

  248902    249537  direct      fr 1   0.52  0.85  
  248977    249537  direct      fr 1   0.55  0.94  
  248998    249537  direct      fr 1   0.55  0.90  
  249019    249537  direct      fr 1   0.54  0.17  

  252511    253479  direct      fr 1   0.64  0.16  
  252691    253479  direct      fr 1   0.69  0.23  
  252700    253479  direct      fr 1   0.68  0.31  
  252727    253479  direct      fr 1   0.67  0.31  

  253515    253781  complement  fr 2   0.52  0.55  
  253515    253778  complement  fr 2   0.52  0.40  
  253515    253772  complement  fr 2   0.54  0.51  
  253515    253766  complement  fr 2   0.54  0.24  
  253515    253763  complement  fr 2   0.56  0.16  

  254904    256799  complement  fr 2   0.51  0.87  
  254904    256751  complement  fr 2   0.51  0.06  
  254904    256622  complement  fr 2   0.52  0.26  
  254904    256529  complement  fr 2   0.51  0.33  

  259259    260083  direct      fr 2   0.51  0.85  
  259316    260083  direct      fr 2   0.52  0.63  
  259322    260083  direct      fr 2   0.51  0.54  
  259346    260083  direct      fr 2   0.50  0.86  

  261653    262600  complement  fr 1   0.57  0.00  
  261653    262558  complement  fr 1   0.60  0.86  
  261653    262543  complement  fr 1   0.61  0.90  
  261653    262477  complement  fr 1   0.59  0.74  

  262729    263949  complement  fr 3   0.51  0.76  

  264188    265252  complement  fr 1   0.52  0.01  
  264188    265186  complement  fr 1   0.55  0.00  
  264188    265171  complement  fr 1   0.56  0.12  
  264188    264994  complement  fr 1   0.64  0.19  
  264188    264958  complement  fr 1   0.66  0.62  
  264188    264940  complement  fr 1   0.65  0.38  
  264188    264916  complement  fr 1   0.64  0.47  

  266427    266705  direct      fr 3   0.52  0.02  
  266463    266705  direct      fr 3   0.54  0.80  
  266478    266705  direct      fr 3   0.52  0.66  
  266523    266705  direct      fr 3   0.50  0.46  

  266716    267660  direct      fr 1   0.55  0.09  
  266749    267660  direct      fr 1   0.57  0.03  
  266827    267660  direct      fr 1   0.54  0.41  
  266839    267660  direct      fr 1   0.53  0.86  

  267881    268813  direct      fr 2   0.55  0.07  
  267887    268813  direct      fr 2   0.55  0.08  
  268079    268813  direct      fr 2   0.68  0.74  
  268082    268813  direct      fr 2   0.69  0.66  
  268115    268813  direct      fr 2   0.70  0.31  
  268133    268813  direct      fr 2   0.69  0.53  
  268223    268813  direct      fr 2   0.65  0.47  

  268837    270309  direct      fr 1   0.67  0.46  
  268843    270309  direct      fr 1   0.67  0.04  
  268849    270309  direct      fr 1   0.67  0.16  

  270393    271760  direct      fr 3   0.62  0.02  
  270441    271760  direct      fr 3   0.65  0.70  
  270456    271760  direct      fr 3   0.65  0.65  
  270462    271760  direct      fr 3   0.65  0.43  
  270474    271760  direct      fr 3   0.65  0.67  
  270561    271760  direct      fr 3   0.63  0.71  

  271797    273164  direct      fr 3   0.51  0.00  
  271863    273164  direct      fr 3   0.54  0.79  
  271869    273164  direct      fr 3   0.54  0.85  
  271896    273164  direct      fr 3   0.54  0.07  
  271989    273164  direct      fr 3   0.58  0.90  
  272154    273164  direct      fr 3   0.58  0.73  
  272265    273164  direct      fr 3   0.62  0.00  
  272391    273164  direct      fr 3   0.60  0.00  
  272454    273164  direct      fr 3   0.57  0.28  

  272028    272159  complement  fr 2   0.57  0.39  

  273492    273935  direct      fr 3   0.51  0.06  
  273510    273935  direct      fr 3   0.54  0.12  
  273558    273935  direct      fr 3   0.54  0.63  
  273579    273935  direct      fr 3   0.52  0.10  

  274746    275558  direct      fr 3   0.52  0.02  
  274767    275558  direct      fr 3   0.53  0.00  
  274809    275558  direct      fr 3   0.56  0.36  
  274875    275558  direct      fr 3   0.56  0.46  
  274893    275558  direct      fr 3   0.56  0.11  
  274950    275558  direct      fr 3   0.53  0.13  
  274959    275558  direct      fr 3   0.54  0.57  
  275031    275558  direct      fr 3   0.51  0.00  

  276630    276755  direct      fr 3   0.66  0.91  
  276651    276755  direct      fr 3   0.61  0.94  
  276669    276755  direct      fr 3   0.58  0.23  

  279173    279991  direct      fr 2   0.51  0.02  
  279311    279991  direct      fr 2   0.52  0.54  
  279320    279991  direct      fr 2   0.51  0.59  
  279332    279991  direct      fr 2   0.50  0.43  

  280155    281006  direct      fr 3   0.65  0.17  
  280221    281006  direct      fr 3   0.63  0.01  
  280227    281006  direct      fr 3   0.62  0.01  

  281766    282173  complement  fr 2   0.68  0.02  
  281766    282152  complement  fr 2   0.72  0.84  
  281766    282143  complement  fr 2   0.74  0.85  
  281766    282116  complement  fr 2   0.75  0.94  
  281766    282104  complement  fr 2   0.74  0.15  
  281766    282092  complement  fr 2   0.73  0.07  

  283462    283731  direct      fr 1   0.57  0.01  

  285772    285984  direct      fr 1   0.50  0.01  

  288348    288608  direct      fr 3   0.52  0.65  

  288650    289714  complement  fr 1   0.51  0.00  
  288650    289696  complement  fr 1   0.52  0.10  
  288650    289663  complement  fr 1   0.53  0.18  
  288650    289639  complement  fr 1   0.55  0.12  
  288650    289546  complement  fr 1   0.55  0.24  
  288650    289516  complement  fr 1   0.57  0.08  
  288650    289375  complement  fr 1   0.53  0.13  
  288650    289318  complement  fr 1   0.54  0.13  
  288650    289306  complement  fr 1   0.55  0.27  
  288650    289303  complement  fr 1   0.55  0.41  

  290129    290695  complement  fr 1   0.57  0.13  
  290129    290524  complement  fr 1   0.70  0.62  
  290129    290515  complement  fr 1   0.70  0.66  
  290129    290479  complement  fr 1   0.67  0.47  

  293496    294572  direct      fr 3   0.63  0.03  
  293505    294572  direct      fr 3   0.64  0.01  
  293631    294572  direct      fr 3   0.67  0.00  
  293703    294572  direct      fr 3   0.71  0.10  
  293868    294572  direct      fr 3   0.76  0.04  
  293952    294572  direct      fr 3   0.73  0.01  
  293958    294572  direct      fr 3   0.72  0.00  

  294612    295031  complement  fr 2   0.62  0.06  
  294612    294992  complement  fr 2   0.65  0.07  
  294612    294974  complement  fr 2   0.65  0.09  
  294612    294794  complement  fr 2   0.60  0.35  
  294612    294782  complement  fr 2   0.58  0.24  

  297194    298327  direct      fr 2   0.51  0.00  
  297242    298327  direct      fr 2   0.53  0.28  
  297248    298327  direct      fr 2   0.53  0.07  
  297254    298327  direct      fr 2   0.54  0.09  
  297257    298327  direct      fr 2   0.54  0.15  
  297287    298327  direct      fr 2   0.55  0.70  

  302021    302245  direct      fr 2   0.67  0.91  
  302066    302245  direct      fr 2   0.59  0.01  

  303509    303793  direct      fr 2   0.51  0.89  
  303575    303793  direct      fr 2   0.51  0.00  

  304628    305548  direct      fr 2   0.50  0.99  
  304634    305548  direct      fr 2   0.51  0.96  
  304901    305548  direct      fr 2   0.51  0.74  

  305748    306431  direct      fr 3   0.52  0.04  
  305850    306431  direct      fr 3   0.56  0.01  
  305916    306431  direct      fr 3   0.57  0.57  
  305919    306431  direct      fr 3   0.56  0.48  
  305955    306431  direct      fr 3   0.53  0.02  

  308464    309288  direct      fr 1   0.56  0.26  
  308506    309288  direct      fr 1   0.56  0.62  
  308647    309288  direct      fr 1   0.50  0.18  
  308698    309288  direct      fr 1   0.50  0.79  
  309172    309288  direct      fr 1   0.61  0.69  

  309521    310039  direct      fr 2   0.50  0.01  
  309617    310039  direct      fr 2   0.51  0.10  

  312225    312755  direct      fr 3   0.51  0.64  
  312249    312755  direct      fr 3   0.51  0.02  

  312777    313358  direct      fr 3   0.55  0.00  
  312912    313358  direct      fr 3   0.65  0.05  

  313393    313971  direct      fr 1   0.65  0.00  
  313462    313971  direct      fr 1   0.72  0.79  
  313720    313971  direct      fr 1   0.68  0.62  
  313789    313971  direct      fr 1   0.57  0.10  

  314076    314795  direct      fr 3   0.57  0.66  
  314181    314795  direct      fr 3   0.63  0.39  
  314277    314795  direct      fr 3   0.70  0.55  
  314307    314795  direct      fr 3   0.75  0.10  
  314385    314795  direct      fr 3   0.80  0.02  
  314403    314795  direct      fr 3   0.82  0.07  
  314454    314795  direct      fr 3   0.81  0.53  
  314472    314795  direct      fr 3   0.80  0.25  

  315930    316493  direct      fr 3   0.50  0.00  
  316032    316493  direct      fr 3   0.58  0.08  
  316044    316493  direct      fr 3   0.57  0.24  
  316107    316493  direct      fr 3   0.57  0.00  
  316221    316493  direct      fr 3   0.73  0.44  
  316272    316493  direct      fr 3   0.74  0.44  

  316509    317600  direct      fr 3   0.60  0.18  
  316611    317600  direct      fr 3   0.61  0.52  
  316650    317600  direct      fr 3   0.60  0.33  
  316719    317600  direct      fr 3   0.62  0.07  
  316722    317600  direct      fr 3   0.62  0.05  
  316737    317600  direct      fr 3   0.63  0.64  
  316755    317600  direct      fr 3   0.64  0.87  
  316779    317600  direct      fr 3   0.64  0.58  
  316824    317600  direct      fr 3   0.64  0.39  

  322129    322266  direct      fr 1   0.57  0.13  
  322147    322266  direct      fr 1   0.60  0.74  

  322535    323116  direct      fr 2   0.57  0.03  
  322568    323116  direct      fr 2   0.60  0.43  
  322583    323116  direct      fr 2   0.62  0.50  
  322661    323116  direct      fr 2   0.64  0.01  
  322670    323116  direct      fr 2   0.65  0.01  
  322724    323116  direct      fr 2   0.67  0.16  
  322757    323116  direct      fr 2   0.69  0.68  
  322775    323116  direct      fr 2   0.68  0.78  
  322799    323116  direct      fr 2   0.66  0.13  

  323116    323997  direct      fr 1   0.65  0.58  
  323152    323997  direct      fr 1   0.66  0.79  
  323218    323997  direct      fr 1   0.64  0.37  
  323260    323997  direct      fr 1   0.63  0.22  

  324035    325186  complement  fr 1   0.70  0.85  
  324035    325165  complement  fr 1   0.71  0.85  
  324035    325150  complement  fr 1   0.71  0.77  
  324035    324901  complement  fr 1   0.78  0.46  
  324035    324895  complement  fr 1   0.78  0.75  
  324035    324877  complement  fr 1   0.78  0.14  
  324035    324787  complement  fr 1   0.79  0.32  

  326047    326769  direct      fr 1   0.51  0.91  
  326080    326769  direct      fr 1   0.53  0.94  
  326113    326769  direct      fr 1   0.50  0.01  
  326341    326769  direct      fr 1   0.53  0.11  
  326452    326769  direct      fr 1   0.62  0.47  
  326548    326769  direct      fr 1   0.55  0.01  
  326584    326769  direct      fr 1   0.58  0.24  
  326611    326769  direct      fr 1   0.61  0.23  

  330101    330736  direct      fr 2   0.53  0.14  
  330200    330736  direct      fr 2   0.51  0.01  

  330768    332393  direct      fr 3   0.60  0.68  
  330807    332393  direct      fr 3   0.62  0.02  
  330819    332393  direct      fr 3   0.63  0.00  
  330870    332393  direct      fr 3   0.65  0.60  
  330939    332393  direct      fr 3   0.66  0.20  
  331017    332393  direct      fr 3   0.66  0.24  
  331023    332393  direct      fr 3   0.65  0.22  
  331044    332393  direct      fr 3   0.65  0.01  

  332438    333976  complement  fr 1   0.59  0.46  
  332438    333937  complement  fr 1   0.61  0.51  
  332438    333907  complement  fr 1   0.61  0.39  
  332438    333898  complement  fr 1   0.60  0.40  
  332438    333871  complement  fr 1   0.60  0.25  

  334251    334553  direct      fr 3   0.50  0.48  
  334446    334553  direct      fr 3   0.52  0.90  

